"","ppid_trialn","heading","pNum","response","response_num","FirstSteeringTime"
"2534","6_3_87","3","6","steer",2,0.731299999999976
"2535","7_1_11","3","7","steer",2,0.666699999999999
"2536","7_1_15","3","7","steer",2,0.500050000000002
"2537","7_1_24","3","7","steer",2,0.666599999999988
"2538","7_1_29","3","7","steer",2,0.666899999999998
"2539","7_1_30","3","7","steer",2,0.63330000000002
"2540","7_1_31","3","7","steer",2,0.733499999999992
"2541","7_1_34","3","7","steer",2,0.399999999999977
"2542","7_1_45","3","7","steer",2,0.599999999999994
"2543","7_1_49","3","7","steer",2,0.549999999999983
"2544","7_1_50","3","7","steer",2,0.683499999999981
"2545","7_1_55","3","7","steer",2,0.683400000000006
"2546","7_1_57","3","7","steer",2,0.599999999999966
"2547","7_1_59","3","7","steer",2,0.716599999999971
"2548","7_1_6","3","7","steer",2,0.633379999999995
"2549","7_1_60","3","7","steer",2,0.699899999999957
"2550","7_1_64","3","7","steer",2,0.716800000000035
"2551","7_1_66","3","7","steer",2,0.649900000000002
"2552","7_1_78","3","7","steer",2,0.700199999999995
"2553","7_2_0","3","7","steer",2,0.950707
"2554","7_2_10","3","7","steer",2,0.666640000000001
"2555","7_2_14","3","7","steer",2,0.733350000000002
"2556","7_2_21","3","7","steer",2,0.950400000000002
"2557","7_2_28","3","7","steer",2,0.75
"2558","7_2_3","3","7","steer",2,0.749919999999999
"2559","7_2_31","3","7","steer",2,0.833300000000008
"2560","7_2_32","3","7","steer",2,0.866500000000002
"2561","7_2_34","3","7","steer",2,0.75
"2562","7_2_41","3","7","steer",2,0.699999999999989
"2563","7_2_42","3","7","steer",2,0.633499999999998
"2564","7_2_52","3","7","steer",2,0.800099999999986
"2565","7_2_53","3","7","steer",2,0.500099999999975
"2566","7_2_58","3","7","steer",2,0.917500000000018
"2567","7_2_59","3","7","steer",2,0.783399999999972
"2568","7_2_65","3","7","steer",2,0.650100000000009
"2569","7_2_66","3","7","steer",2,0.650199999999984
"2570","7_2_76","3","7","steer",2,0.650199999999984
"2571","7_3_21","3","7","steer",2,0.666699999999992
"2572","7_3_23","3","7","steer",2,0.700000000000003
"2573","7_3_27","3","7","steer",2,0.683300000000003
"2574","7_3_38","3","7","steer",2,0.950099999999992
"2575","7_3_53","3","7","steer",2,0.733399999999961
"2576","7_3_55","3","7","steer",2,0.716700000000003
"2577","7_3_59","3","7","steer",2,0.700099999999964
"2578","7_3_66","3","7","steer",2,0.700000000000045
"2579","7_3_68","3","7","steer",2,0.63330000000002
"2580","7_3_78","3","7","steer",2,0.683400000000006
"2581","7_3_8","3","7","steer",2,0.900069999999999
"2582","7_3_87","3","7","steer",2,0.699999999999989
"2583","8_1_15","3","8","steer",2,0.450094781579708
"2584","8_1_16","3","8","steer",2,0.400027770399205
"2585","8_1_17","3","8","steer",2,0.333319951220602
"2586","8_1_18","3","8","steer",2,0.416770906280988
"2587","8_1_20","3","8","steer",2,0.383427712443989
"2588","8_1_23","3","8","steer",2,0.466906136050994
"2589","8_1_24","3","8","steer",2,0.416772415541999
"2590","8_1_25","3","8","steer",2,0.233348929028992
"2591","8_1_30","3","8","steer",2,0.383446729129986
"2592","8_1_36","3","8","steer",2,0.300100000000015
"2593","8_1_41","3","8","steer",2,0.483400000000017
"2594","8_1_45","3","8","steer",2,0.25
"2595","8_1_46","3","8","steer",2,0.350200000000001
"2596","8_1_53","3","8","steer",2,0.433299999999974
"2597","8_1_55","3","8","steer",2,0.366799999999955
"2598","8_1_61","3","8","steer",2,0.450000000000045
"2599","8_1_69","3","8","steer",2,0.0165999999999826
"2600","8_1_8","3","8","steer",2,0.416682161744497
"2601","8_1_80","3","8","steer",2,0.466700000000003
"2602","8_1_86","3","8","steer",2,0.38330000000002
"2603","8_2_13","3","8","steer",2,0.46678
"2604","8_2_2","3","8","steer",2,0.483430000000002
"2605","8_2_21","3","8","steer",2,0.450100000000006
"2606","8_2_33","3","8","steer",2,0.416599999999988
"2607","8_2_36","3","8","steer",2,0.283300000000025
"2608","8_2_37","3","8","steer",2,0.400200000000012
"2609","8_2_43","3","8","steer",2,0.450199999999995
"2610","8_2_47","3","8","steer",2,0.200199999999995
"2611","8_2_49","3","8","steer",2,0.183300000000003
"2612","8_2_50","3","8","steer",2,0
"2613","8_2_52","3","8","steer",2,0.150199999999984
"2614","8_2_6","3","8","steer",2,0.500019999999999
"2615","8_2_68","3","8","steer",2,0.416799999999967
"2616","8_2_70","3","8","steer",2,0.399999999999977
"2617","8_2_72","3","8","steer",2,0.399900000000002
"2618","8_2_76","3","8","steer",2,0.433500000000038
"2619","8_2_83","3","8","steer",2,0.466799999999978
"2620","8_3_1","3","8","steer",2,0.33337
"2621","8_3_2","3","8","steer",2,0.299999999999997
"2622","8_3_21","3","8","steer",2,0.333300000000008
"2623","8_3_25","3","8","steer",2,0.450000000000003
"2624","8_3_28","3","8","steer",2,0.383400000000023
"2625","8_3_35","3","8","steer",2,0.449999999999989
"2626","8_3_43","3","8","steer",2,0.400000000000006
"2627","8_3_46","3","8","steer",2,0.4666
"2628","8_3_53","3","8","steer",2,0.13330000000002
"2629","8_3_62","3","8","steer",2,0.450099999999964
"2630","8_3_63","3","8","steer",2,0.45010000000002
"2631","8_3_65","3","8","steer",2,0.366899999999987
"2632","8_3_66","3","8","steer",2,0.166800000000023
"2633","8_3_72","3","8","steer",2,0.483400000000017
"2634","8_3_73","3","8","steer",2,0.433499999999981
"2635","8_3_74","3","8","steer",2,0.283299999999997
"2636","8_3_81","3","8","steer",2,0.483399999999961
"2637","8_3_82","3","8","steer",2,0.400199999999984
"2638","8_3_87","3","8","steer",2,0.433300000000031
"2639","9_1_12","3","9","steer",2,0.500026563375414
"2640","9_1_26","3","9","steer",2,0.450106132759004
"2641","9_1_8","3","9","steer",2,0.383568801557097
"2642","9_2_2","3","9","steer",2,0.466819999999998
"2643","9_2_7","3","9","steer",2,0.483379999999997
"2644","9_3_1","3","9","steer",2,0.44994
"2645","9_3_21","3","9","steer",2,0
"2646","9_3_30","3","9","steer",2,0.483300000000014
"2647","9_3_57","3","9","steer",2,0.0332000000000221
"2648","9_3_60","3","9","steer",2,0.416699999999992
"2649","9_3_70","3","9","steer",2,0.399999999999977
"2650","9_3_86","3","9","steer",2,0.483400000000017
"2651","1_1_1","4","1","nosteer",1,2.5
"2652","1_1_14","4","1","nosteer",1,2.5
"2653","1_1_2","4","1","nosteer",1,2.5
"2654","1_1_20","4","1","nosteer",1,2.5
"2655","1_1_25","4","1","nosteer",1,2.5
"2656","1_1_29","4","1","nosteer",1,2.5
"2657","1_1_30","4","1","nosteer",1,2.5
"2658","1_1_33","4","1","nosteer",1,2.5
"2659","1_1_35","4","1","nosteer",1,2.5
"2660","1_1_37","4","1","nosteer",1,2.5
"2661","1_1_5","4","1","nosteer",1,2.5
"2662","1_1_51","4","1","nosteer",1,2.5
"2663","1_1_63","4","1","nosteer",1,2.5
"2664","1_1_65","4","1","nosteer",1,2.5
"2665","1_1_73","4","1","nosteer",1,2.5
"2666","1_1_74","4","1","nosteer",1,2.5
"2667","1_1_75","4","1","nosteer",1,2.5
"2668","1_1_8","4","1","nosteer",1,2.5
"2669","1_1_85","4","1","nosteer",1,2.5
"2670","1_1_88","4","1","nosteer",1,2.5
"2671","1_2_14","4","1","nosteer",1,2.5
"2672","1_2_2","4","1","nosteer",1,2.5
"2673","1_2_25","4","1","nosteer",1,2.5
"2674","1_2_27","4","1","nosteer",1,2.5
"2675","1_2_29","4","1","nosteer",1,2.5
"2676","1_2_36","4","1","nosteer",1,2.5
"2677","1_2_45","4","1","nosteer",1,2.5
"2678","1_2_49","4","1","nosteer",1,2.5
"2679","1_2_56","4","1","nosteer",1,2.5
"2680","1_2_59","4","1","nosteer",1,2.5
"2681","1_2_67","4","1","nosteer",1,2.5
"2682","1_2_73","4","1","nosteer",1,2.5
"2683","1_2_75","4","1","nosteer",1,2.5
"2684","1_2_84","4","1","nosteer",1,2.5
"2685","1_3_14","4","1","nosteer",1,2.5
"2686","1_3_20","4","1","nosteer",1,2.5
"2687","1_3_30","4","1","nosteer",1,2.5
"2688","1_3_41","4","1","nosteer",1,2.5
"2689","1_3_48","4","1","nosteer",1,2.5
"2690","1_3_62","4","1","nosteer",1,2.5
"2691","1_3_63","4","1","nosteer",1,2.5
"2692","1_3_64","4","1","nosteer",1,2.5
"2693","1_3_70","4","1","nosteer",1,2.5
"2694","10_1_19","4","10","nosteer",1,2.5
"2695","10_1_27","4","10","nosteer",1,2.5
"2696","10_1_37","4","10","nosteer",1,2.5
"2697","11_1_41","4","11","nosteer",1,2.5
"2698","11_2_18","4","11","nosteer",1,2.5
"2699","11_2_29","4","11","nosteer",1,2.5
"2700","11_2_32","4","11","nosteer",1,2.5
"2701","12_1_42","4","12","nosteer",1,2.5
"2702","12_2_72","4","12","nosteer",1,2.5
"2703","13_1_25","4","13","nosteer",1,2.5
"2704","13_1_87","4","13","nosteer",1,2.5
"2705","13_2_15","4","13","nosteer",1,2.5
"2706","13_2_73","4","13","nosteer",1,2.5
"2707","13_2_79","4","13","nosteer",1,2.5
"2708","13_3_13","4","13","nosteer",1,2.5
"2709","13_3_40","4","13","nosteer",1,2.5
"2710","13_3_69","4","13","nosteer",1,2.5
"2711","13_3_80","4","13","nosteer",1,2.5
"2712","14_1_2","4","14","nosteer",1,2.5
"2713","15_1_80","4","15","nosteer",1,2.5
"2714","15_2_24","4","15","nosteer",1,2.5
"2715","15_2_8","4","15","nosteer",1,2.5
"2716","15_3_3","4","15","nosteer",1,2.5
"2717","16_1_45","4","16","nosteer",1,2.5
"2718","16_1_50","4","16","nosteer",1,2.5
"2719","16_1_58","4","16","nosteer",1,2.5
"2720","16_1_74","4","16","nosteer",1,2.5
"2721","16_1_78","4","16","nosteer",1,2.5
"2722","16_1_84","4","16","nosteer",1,2.5
"2723","16_2_11","4","16","nosteer",1,2.5
"2724","16_2_13","4","16","nosteer",1,2.5
"2725","16_2_34","4","16","nosteer",1,2.5
"2726","16_2_38","4","16","nosteer",1,2.5
"2727","16_2_41","4","16","nosteer",1,2.5
"2728","16_2_64","4","16","nosteer",1,2.5
"2729","16_2_8","4","16","nosteer",1,2.5
"2730","16_3_15","4","16","nosteer",1,2.5
"2731","16_3_26","4","16","nosteer",1,2.5
"2732","16_3_72","4","16","nosteer",1,2.5
"2733","16_3_82","4","16","nosteer",1,2.5
"2734","16_3_86","4","16","nosteer",1,2.5
"2735","17_1_2","4","17","nosteer",1,2.5
"2736","17_1_32","4","17","nosteer",1,2.5
"2737","17_1_57","4","17","nosteer",1,2.5
"2738","17_1_80","4","17","nosteer",1,2.5
"2739","17_1_88","4","17","nosteer",1,2.5
"2740","17_1_89","4","17","nosteer",1,2.5
"2741","17_2_12","4","17","nosteer",1,2.5
"2742","17_2_15","4","17","nosteer",1,2.5
"2743","17_2_22","4","17","nosteer",1,2.5
"2744","17_2_3","4","17","nosteer",1,2.5
"2745","17_2_41","4","17","nosteer",1,2.5
"2746","17_2_58","4","17","nosteer",1,2.5
"2747","17_2_73","4","17","nosteer",1,2.5
"2748","17_2_79","4","17","nosteer",1,2.5
"2749","17_2_82","4","17","nosteer",1,2.5
"2750","17_3_19","4","17","nosteer",1,2.5
"2751","17_3_24","4","17","nosteer",1,2.5
"2752","17_3_25","4","17","nosteer",1,2.5
"2753","17_3_3","4","17","nosteer",1,2.5
"2754","17_3_34","4","17","nosteer",1,2.5
"2755","17_3_4","4","17","nosteer",1,2.5
"2756","17_3_78","4","17","nosteer",1,2.5
"2757","17_3_8","4","17","nosteer",1,2.5
"2758","17_3_82","4","17","nosteer",1,2.5
"2759","17_3_87","4","17","nosteer",1,2.5
"2760","18_1_1","4","18","nosteer",1,2.5
"2761","18_1_15","4","18","nosteer",1,2.5
"2762","18_1_17","4","18","nosteer",1,2.5
"2763","18_1_2","4","18","nosteer",1,2.5
"2764","18_1_21","4","18","nosteer",1,2.5
"2765","18_1_35","4","18","nosteer",1,2.5
"2766","18_1_38","4","18","nosteer",1,2.5
"2767","18_1_48","4","18","nosteer",1,2.5
"2768","18_1_55","4","18","nosteer",1,2.5
"2769","18_1_59","4","18","nosteer",1,2.5
"2770","18_1_62","4","18","nosteer",1,2.5
"2771","18_1_64","4","18","nosteer",1,2.5
"2772","18_1_72","4","18","nosteer",1,2.5
"2773","18_1_76","4","18","nosteer",1,2.5
"2774","18_1_81","4","18","nosteer",1,2.5
"2775","18_1_9","4","18","nosteer",1,2.5
"2776","18_3_72","4","18","nosteer",1,2.5
"2777","2_1_11","4","2","nosteer",1,2.5
"2778","2_1_17","4","2","nosteer",1,2.5
"2779","2_1_33","4","2","nosteer",1,2.5
"2780","2_1_4","4","2","nosteer",1,2.5
"2781","2_1_62","4","2","nosteer",1,2.5
"2782","2_1_86","4","2","nosteer",1,2.5
"2783","2_1_9","4","2","nosteer",1,2.5
"2784","2_2_25","4","2","nosteer",1,2.5
"2785","2_2_37","4","2","nosteer",1,2.5
"2786","2_2_42","4","2","nosteer",1,2.5
"2787","2_2_47","4","2","nosteer",1,2.5
"2788","2_2_76","4","2","nosteer",1,2.5
"2789","2_3_13","4","2","nosteer",1,2.5
"2790","2_3_15","4","2","nosteer",1,2.5
"2791","2_3_61","4","2","nosteer",1,2.5
"2792","4_1_17","4","4","nosteer",1,2.5
"2793","4_1_40","4","4","nosteer",1,2.5
"2794","4_1_44","4","4","nosteer",1,2.5
"2795","4_1_51","4","4","nosteer",1,2.5
"2796","4_1_54","4","4","nosteer",1,2.5
"2797","4_1_56","4","4","nosteer",1,2.5
"2798","4_1_70","4","4","nosteer",1,2.5
"2799","4_1_76","4","4","nosteer",1,2.5
"2800","4_2_25","4","4","nosteer",1,2.5
"2801","4_2_3","4","4","nosteer",1,2.5
"2802","4_2_45","4","4","nosteer",1,2.5
"2803","4_2_65","4","4","nosteer",1,2.5
"2804","4_2_66","4","4","nosteer",1,2.5
"2805","4_2_68","4","4","nosteer",1,2.5
"2806","4_2_80","4","4","nosteer",1,2.5
"2807","4_2_83","4","4","nosteer",1,2.5
"2808","4_2_84","4","4","nosteer",1,2.5
"2809","4_3_27","4","4","nosteer",1,2.5
"2810","4_3_28","4","4","nosteer",1,2.5
"2811","4_3_3","4","4","nosteer",1,2.5
"2812","4_3_46","4","4","nosteer",1,2.5
"2813","4_3_48","4","4","nosteer",1,2.5
"2814","4_3_69","4","4","nosteer",1,2.5
"2815","4_3_73","4","4","nosteer",1,2.5
"2816","4_3_9","4","4","nosteer",1,2.5
"2817","5_2_57","4","5","nosteer",1,2.5
"2818","7_2_47","4","7","nosteer",1,2.5
"2819","9_1_31","4","9","nosteer",1,2.5
"2820","9_1_43","4","9","nosteer",1,2.5
"2821","9_1_44","4","9","nosteer",1,2.5
"2822","9_1_47","4","9","nosteer",1,2.5
"2823","9_1_61","4","9","nosteer",1,2.5
"2824","9_1_62","4","9","nosteer",1,2.5
"2825","9_1_70","4","9","nosteer",1,2.5
"2826","9_1_75","4","9","nosteer",1,2.5
"2827","9_1_76","4","9","nosteer",1,2.5
"2828","9_2_11","4","9","nosteer",1,2.5
"2829","9_2_21","4","9","nosteer",1,2.5
"2830","9_2_25","4","9","nosteer",1,2.5
"2831","9_2_33","4","9","nosteer",1,2.5
"2832","9_2_34","4","9","nosteer",1,2.5
"2833","9_2_35","4","9","nosteer",1,2.5
"2834","9_2_39","4","9","nosteer",1,2.5
"2835","9_2_43","4","9","nosteer",1,2.5
"2836","9_2_56","4","9","nosteer",1,2.5
"2837","9_2_57","4","9","nosteer",1,2.5
"2838","9_2_61","4","9","nosteer",1,2.5
"2839","9_2_69","4","9","nosteer",1,2.5
"2840","9_2_71","4","9","nosteer",1,2.5
"2841","9_2_72","4","9","nosteer",1,2.5
"2842","9_2_81","4","9","nosteer",1,2.5
"2843","9_3_12","4","9","nosteer",1,2.5
"2844","9_3_31","4","9","nosteer",1,2.5
"2845","9_3_36","4","9","nosteer",1,2.5
"2846","9_3_48","4","9","nosteer",1,2.5
"2847","9_3_53","4","9","nosteer",1,2.5
"2848","9_3_55","4","9","nosteer",1,2.5
"2849","9_3_56","4","9","nosteer",1,2.5
"2850","9_3_6","4","9","nosteer",1,2.5
"2851","9_3_83","4","9","nosteer",1,2.5
"2852","9_3_84","4","9","nosteer",1,2.5
"2853","9_3_88","4","9","nosteer",1,2.5
"2854","9_3_9","4","9","nosteer",1,2.5
"2855","1_2_26","4","1","steer",2,0.499899999999997
"2856","1_2_32","4","1","steer",2,0.58329999999998
"2857","1_2_40","4","1","steer",2,0.449799999999982
"2858","1_2_53","4","1","steer",2,0
"2859","1_2_88","4","1","steer",2,0.433400000000006
"2860","1_2_89","4","1","steer",2,0.533200000000022
"2861","1_3_0","4","1","steer",2,0.450799999999999
"2862","1_3_24","4","1","steer",2,0.483400000000003
"2863","1_3_4","4","1","steer",2,0.4999
"2864","1_3_52","4","1","steer",2,0.41670000000002
"2865","1_3_54","4","1","steer",2,0.416600000000017
"2866","1_3_6","4","1","steer",2,0
"2867","1_3_77","4","1","steer",2,0.516800000000046
"2868","1_3_8","4","1","steer",2,0.400039999999997
"2869","1_3_81","4","1","steer",2,0.583399999999983
"2870","1_3_83","4","1","steer",2,0.483400000000017
"2871","1_3_89","4","1","steer",2,0.666600000000017
"2872","10_1_11","4","10","steer",2,0.516702632558399
"2873","10_1_20","4","10","steer",2,0.450096155558001
"2874","10_1_21","4","10","steer",2,0.433486644927001
"2875","10_1_31","4","10","steer",2,0.516689350986013
"2876","10_1_36","4","10","steer",2,0.566599999999994
"2877","10_1_39","4","10","steer",2,0.483299999999986
"2878","10_1_40","4","10","steer",2,0.516599999999983
"2879","10_1_41","4","10","steer",2,0.5
"2880","10_1_48","4","10","steer",2,0.449999999999989
"2881","10_1_53","4","10","steer",2,0.699999999999989
"2882","10_1_56","4","10","steer",2,0.633399999999995
"2883","10_1_59","4","10","steer",2,0.566700000000026
"2884","10_1_60","4","10","steer",2,0.766599999999983
"2885","10_1_66","4","10","steer",2,0.616700000000037
"2886","10_1_81","4","10","steer",2,0.600200000000029
"2887","10_1_83","4","10","steer",2,0.450099999999964
"2888","10_1_86","4","10","steer",2,0.533399999999972
"2889","10_2_12","4","10","steer",2,0.433329999999998
"2890","10_2_13","4","10","steer",2,0.45004999999999
"2891","10_2_21","4","10","steer",2,0.483399999999989
"2892","10_2_24","4","10","steer",2,0.533600000000007
"2893","10_2_25","4","10","steer",2,0.5167
"2894","10_2_26","4","10","steer",2,0.383600000000001
"2895","10_2_28","4","10","steer",2,0.500100000000003
"2896","10_2_38","4","10","steer",2,0.416699999999992
"2897","10_2_4","4","10","steer",2,0.43327
"2898","10_2_42","4","10","steer",2,0.450099999999992
"2899","10_2_51","4","10","steer",2,0.5
"2900","10_2_55","4","10","steer",2,0.433399999999949
"2901","10_2_56","4","10","steer",2,0.483399999999961
"2902","10_2_6","4","10","steer",2,0.416690000000003
"2903","10_2_62","4","10","steer",2,0.449999999999989
"2904","10_2_65","4","10","steer",2,0.533500000000004
"2905","10_2_74","4","10","steer",2,0.483299999999986
"2906","10_2_8","4","10","steer",2,0.483400000000003
"2907","10_2_85","4","10","steer",2,0.399999999999977
"2908","10_2_88","4","10","steer",2,0.433300000000031
"2909","10_3_23","4","10","steer",2,0.466699999999989
"2910","10_3_26","4","10","steer",2,0.466700000000003
"2911","10_3_28","4","10","steer",2,0.5
"2912","10_3_30","4","10","steer",2,0.583300000000008
"2913","10_3_32","4","10","steer",2,0.466799999999978
"2914","10_3_33","4","10","steer",2,0.4666
"2915","10_3_36","4","10","steer",2,0.4666
"2916","10_3_39","4","10","steer",2,0.5334
"2917","10_3_40","4","10","steer",2,0.416699999999992
"2918","10_3_44","4","10","steer",2,0.466700000000003
"2919","10_3_46","4","10","steer",2,0.466700000000003
"2920","10_3_48","4","10","steer",2,0.400000000000006
"2921","10_3_55","4","10","steer",2,0.483400000000017
"2922","10_3_65","4","10","steer",2,0.483299999999986
"2923","10_3_7","4","10","steer",2,0.43336
"2924","10_3_71","4","10","steer",2,0.400100000000009
"2925","10_3_74","4","10","steer",2,0.466700000000003
"2926","10_3_8","4","10","steer",2,0.433259999999997
"2927","10_3_85","4","10","steer",2,0.516799999999989
"2928","10_3_89","4","10","steer",2,0.433500000000038
"2929","11_1_16","4","11","steer",2,0.566592239108402
"2930","11_1_19","4","11","steer",2,0.566677362420904
"2931","11_1_20","4","11","steer",2,0
"2932","11_1_30","4","11","steer",2,0.449870066205989
"2933","11_1_37","4","11","steer",2,0.0998523623680114
"2934","11_1_47","4","11","steer",2,0.683391687074987
"2935","11_1_48","4","11","steer",2,0.532513332212005
"2936","11_1_5","4","11","steer",2,0.533362150492501
"2937","11_1_50","4","11","steer",2,0.516798119800995
"2938","11_1_51","4","11","steer",2,0.465843063400996
"2939","11_1_61","4","11","steer",2,0.500191225597007
"2940","11_1_62","4","11","steer",2,0.433510995547977
"2941","11_1_64","4","11","steer",2,0.566682795824022
"2942","11_1_69","4","11","steer",2,0.582600251566987
"2943","11_1_7","4","11","steer",2,0.533280045737101
"2944","11_1_71","4","11","steer",2,0.533291516255019
"2945","11_1_74","4","11","steer",2,0.600048115800973
"2946","11_1_77","4","11","steer",2,0.483491963543997
"2947","11_1_78","4","11","steer",2,0.433377575320037
"2948","11_2_0","4","11","steer",2,0.650893598575969
"2949","11_2_13","4","11","steer",2,0.533385091527194
"2950","11_2_2","4","11","steer",2,0.4167320435844
"2951","11_2_21","4","11","steer",2,0.450086194901004
"2952","11_2_33","4","11","steer",2,0.466696409516004
"2953","11_2_36","4","11","steer",2,0.666487464987995
"2954","11_2_38","4","11","steer",2,0.549614364227011
"2955","11_2_40","4","11","steer",2,0.466808096133008
"2956","11_2_41","4","11","steer",2,0.532625320683991
"2957","11_2_51","4","11","steer",2,0.383490484450988
"2958","11_2_6","4","11","steer",2,0.516693074011101
"2959","11_2_60","4","11","steer",2,0.516799629079969
"2960","11_2_63","4","11","steer",2,0.699992242307985
"2961","11_2_65","4","11","steer",2,0.599240953610035
"2962","11_2_75","4","11","steer",2,0.482548966279978
"2963","11_2_86","4","11","steer",2,0.515979185236972
"2964","11_2_9","4","11","steer",2,0.433394177384301
"2965","11_3_10","4","11","steer",2,0.483362467441104
"2966","11_3_13","4","11","steer",2,0.566886850289507
"2967","11_3_15","4","11","steer",2,0.465831592883603
"2968","11_3_25","4","11","steer",2,0.566545753328001
"2969","11_3_27","4","11","steer",2,0.600084338486994
"2970","11_3_28","4","11","steer",2,0.499913216480991
"2971","11_3_31","4","11","steer",2,0.533494967009005
"2972","11_3_39","4","11","steer",2,0.666871123606001
"2973","11_3_47","4","11","steer",2,0.483090193582996
"2974","11_3_48","4","11","steer",2,0.516812307020018
"2975","11_3_49","4","11","steer",2,0.566795689863
"2976","11_3_56","4","11","steer",2,0.483453024156972
"2977","11_3_59","4","11","steer",2,0.615831849461017
"2978","11_3_64","4","11","steer",2,0.616858460758976
"2979","11_3_67","4","11","steer",2,0.550163439778999
"2980","11_3_68","4","11","steer",2,0.550181551122023
"2981","11_3_69","4","11","steer",2,0.582447814429031
"2982","11_3_75","4","11","steer",2,0.550087070282018
"2983","11_3_76","4","11","steer",2,0.583344929623991
"2984","11_3_84","4","11","steer",2,0.699979866222975
"2985","12_1_11","4","12","steer",2,0.433447705774597
"2986","12_1_13","4","12","steer",2,0.450013447591104
"2987","12_1_22","4","12","steer",2,0.500028827047004
"2988","12_1_26","4","12","steer",2,0.449974206584983
"2989","12_1_33","4","12","steer",2,0.416010813614008
"2990","12_1_52","4","12","steer",2,0.466606356258012
"2991","12_1_54","4","12","steer",2,0.433438952010988
"2992","12_1_56","4","12","steer",2,0.416849363737015
"2993","12_1_61","4","12","steer",2,0.41656230068196
"2994","12_1_69","4","12","steer",2,0.0500999999999863
"2995","12_1_7","4","12","steer",2,0.366691509242294
"2996","12_1_70","4","12","steer",2,0.399999999999977
"2997","12_1_72","4","12","steer",2,0.432700000000011
"2998","12_1_79","4","12","steer",2,0.466800000000035
"2999","12_1_8","4","12","steer",2,0.4168756250263
"3000","12_1_82","4","12","steer",2,0.400100000000009
"3001","12_1_86","4","12","steer",2,0.45010000000002
"3002","12_1_87","4","12","steer",2,0.449999999999989
"3003","12_1_88","4","12","steer",2,0.400199999999984
"3004","12_2_11","4","12","steer",2,0.550069999999998
"3005","12_2_13","4","12","steer",2,0.583290000000005
"3006","12_2_14","4","12","steer",2,0.433410000000009
"3007","12_2_19","4","12","steer",2,0.416700000000006
"3008","12_2_28","4","12","steer",2,0.616600000000005
"3009","12_2_31","4","12","steer",2,0.416699999999992
"3010","12_2_36","4","12","steer",2,0.0666999999999973
"3011","12_2_38","4","12","steer",2,0.633399999999995
"3012","12_2_39","4","12","steer",2,0.549299999999988
"3013","12_2_42","4","12","steer",2,0.483400000000017
"3014","12_2_44","4","12","steer",2,0.466899999999981
"3015","12_2_46","4","12","steer",2,0.416799999999995
"3016","12_2_49","4","12","steer",2,0.516600000000011
"3017","12_2_5","4","12","steer",2,0.517060000000001
"3018","12_2_55","4","12","steer",2,0.449999999999989
"3019","12_2_59","4","12","steer",2,0.600099999999998
"3020","12_2_63","4","12","steer",2,0.415800000000047
"3021","12_2_70","4","12","steer",2,0
"3022","12_2_88","4","12","steer",2,0.550000000000011
"3023","12_3_12","4","12","steer",2,0.600040000000007
"3024","12_3_16","4","12","steer",2,0.483369999999994
"3025","12_3_18","4","12","steer",2,0.499979999999994
"3026","12_3_25","4","12","steer",2,0.483400000000003
"3027","12_3_29","4","12","steer",2,0.433300000000003
"3028","12_3_30","4","12","steer",2,0.450099999999992
"3029","12_3_4","4","12","steer",2,0.500029999999999
"3030","12_3_42","4","12","steer",2,0.399900000000002
"3031","12_3_49","4","12","steer",2,0.666699999999992
"3032","12_3_50","4","12","steer",2,0.483400000000017
"3033","12_3_54","4","12","steer",2,0.466600000000028
"3034","12_3_56","4","12","steer",2,0.565899999999999
"3035","12_3_58","4","12","steer",2,0.550000000000011
"3036","12_3_63","4","12","steer",2,0.483499999999992
"3037","12_3_7","4","12","steer",2,0.383409999999998
"3038","12_3_71","4","12","steer",2,0.583299999999952
"3039","12_3_72","4","12","steer",2,0.450000000000045
"3040","12_3_73","4","12","steer",2,0.516699999999958
"3041","12_3_78","4","12","steer",2,0.433199999999999
"3042","12_3_88","4","12","steer",2,0.45010000000002
"3043","13_1_10","4","13","steer",2,0.599993479955899
"3044","13_1_11","4","13","steer",2,0.5168215629934
"3045","13_1_16","4","13","steer",2,0.615895445054889
"3046","13_1_24","4","13","steer",2,0.533428960647996
"3047","13_1_32","4","13","steer",2,0.466496481440004
"3048","13_1_36","4","13","steer",2,0.716835086047979
"3049","13_1_37","4","13","steer",2,0.733415316850994
"3050","13_1_41","4","13","steer",2,0.632427077380981
"3051","13_1_46","4","13","steer",2,0.500103384959004
"3052","13_1_51","4","13","steer",2,0.516734327217023
"3053","13_1_52","4","13","steer",2,0.732800742319995
"3054","13_1_56","4","13","steer",2,0.633392406141013
"3055","13_1_57","4","13","steer",2,0.499967248853011
"3056","13_1_66","4","13","steer",2,0.582427394327965
"3057","13_1_69","4","13","steer",2,0.649900000000002
"3058","13_1_70","4","13","steer",2,0.633299999999963
"3059","13_1_77","4","13","steer",2,0.8322
"3060","13_1_78","4","13","steer",2,0.583300000000008
"3061","13_2_11","4","13","steer",2,0.583260000000003
"3062","13_2_2","4","13","steer",2,0.482589999999998
"3063","13_2_20","4","13","steer",2,0.5501
"3064","13_2_26","4","13","steer",2,0.449999999999989
"3065","13_2_28","4","13","steer",2,0.650100000000009
"3066","13_2_36","4","13","steer",2,0.583400000000012
"3067","13_2_44","4","13","steer",2,0.733499999999992
"3068","13_2_49","4","13","steer",2,0.616499999999974
"3069","13_2_5","4","13","steer",2,0.465869999999999
